Formatted Date,Summary,Precip Type,Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
2008-03-21 14:00:00.000 +0100,Breezy and Mostly Cloudy,rain,7.872222222222224,0.37,33.0372,190.0,9.982,997.03
2008-03-24 05:00:00.000 +0100,Breezy and Partly Cloudy,rain,7.1722222222222225,0.79,29.9138,209.0,10.0464,986.76
2008-03-24 06:00:00.000 +0100,Breezy and Partly Cloudy,rain,7.155555555555559,0.73,30.380700000000004,221.0,10.0464,987.38
2008-03-24 07:00:00.000 +0100,Windy and Partly Cloudy,rain,7.533333333333335,0.69,45.0639,230.0,10.4006,988.94
2008-03-24 08:00:00.000 +0100,Windy and Partly Cloudy,rain,5.8555555555555525,0.67,46.7222,240.0,10.0464,989.42
2008-03-24 09:00:00.000 +0100,Breezy and Mostly Cloudy,rain,5.994444444444442,0.71,39.0264,260.0,11.27,991.45
2008-03-25 14:00:00.000 +0100,Breezy and Mostly Cloudy,rain,6.177777777777778,0.49,34.437900000000006,309.0,11.2056,996.55
2008-03-04 05:00:00.000 +0100,Breezy and Overcast,rain,7.733333333333332,0.71,33.2143,320.0,11.27,1007.83
2008-05-01 20:00:00.000 +0200,Breezy and Partly Cloudy,rain,15.266666666666666,0.7,33.0694,296.0,11.3183,1014.17
2008-11-01 09:00:00.000 +0100,Breezy and Mostly Cloudy,rain,17.661111111111108,0.66,29.1088,130.0,9.982,1013.38
2008-11-01 12:00:00.000 +0100,Breezy and Mostly Cloudy,rain,19.994444444444444,0.62,29.2215,160.0,9.982,1012.17
2008-11-17 11:00:00.000 +0100,Breezy and Partly Cloudy,rain,8.916666666666664,0.65,30.107,350.0,11.27,1024.0
2008-11-22 03:00:00.000 +0100,Breezy and Overcast,rain,4.3277777777777775,0.76,31.813600000000005,301.0,15.826300000000002,993.11
2008-11-22 04:00:00.000 +0100,Breezy and Overcast,rain,3.338888888888889,0.73,31.3145,310.0,14.9569,993.03
2008-11-22 05:00:00.000 +0100,Breezy and Overcast,rain,2.1499999999999986,0.72,30.203600000000005,319.0,9.982,993.32
2008-11-23 09:00:00.000 +0100,Breezy and Partly Cloudy,rain,1.1111111111111112,0.64,34.58280000000001,290.0,10.0464,1003.55
2008-11-23 10:00:00.000 +0100,Breezy and Partly Cloudy,rain,2.211111111111109,0.59,31.878000000000004,289.0,10.4006,1004.45
2008-11-23 12:00:00.000 +0100,Breezy and Mostly Cloudy,rain,3.883333333333335,0.48,30.525600000000004,281.0,11.27,1004.9
2008-11-23 13:00:00.000 +0100,Breezy and Mostly Cloudy,rain,3.9000000000000017,0.48,34.3574,288.0,11.4471,1005.18
2008-11-29 04:00:00.000 +0100,Breezy and Overcast,rain,2.872222222222223,0.89,29.688400000000005,139.0,9.3702,1006.67
2008-11-29 06:00:00.000 +0100,Breezy and Overcast,rain,3.7722222222222217,0.89,29.3825,139.0,11.0446,1005.22
2008-11-29 09:00:00.000 +0100,Breezy and Overcast,rain,3.7944444444444434,0.89,29.028300000000005,149.0,7.8729,1005.09
2008-11-29 10:00:00.000 +0100,Breezy and Overcast,rain,4.961111111111111,0.83,33.7939,168.0,8.5813,1004.91
2008-11-29 11:00:00.000 +0100,Breezy and Mostly Cloudy,rain,7.033333333333331,0.74,38.108700000000006,170.0,9.8049,1004.95
2008-11-30 15:00:00.000 +0100,Breezy and Mostly Cloudy,rain,12.17222222222222,0.67,31.878000000000004,160.0,9.982,1009.86
2008-11-05 03:00:00.000 +0100,Breezy and Overcast,rain,14.911111111111113,0.7,30.268000000000004,130.0,14.731500000000002,1020.13
2008-11-07 10:00:00.000 +0100,Breezy and Mostly Cloudy,rain,16.994444444444447,0.6,33.63290000000001,159.0,9.9015,1019.83
2008-11-07 11:00:00.000 +0100,Breezy and Mostly Cloudy,rain,17.200000000000006,0.59,35.24290000000001,169.0,9.9015,1019.69
2008-11-07 14:00:00.000 +0100,Breezy and Mostly Cloudy,rain,17.777777777777782,0.51,32.4576,150.0,9.982,1019.37
2008-11-07 15:00:00.000 +0100,Breezy and Mostly Cloudy,rain,17.22222222222222,0.53,34.0193,150.0,9.982,1019.28
2008-11-08 10:00:00.000 +0100,Breezy and Overcast,rain,13.900000000000002,0.68,32.1195,160.0,10.3523,1024.54
2008-11-08 11:00:00.000 +0100,Breezy and Mostly Cloudy,rain,14.911111111111113,0.63,33.71340000000001,160.0,10.0464,1024.68
2008-11-08 12:00:00.000 +0100,Breezy and Mostly Cloudy,rain,16.95,0.56,33.826100000000004,160.0,10.0464,1024.4
2008-10-29 12:00:00.000 +0100,Breezy and Mostly Cloudy,rain,17.244444444444444,0.64,29.5274,170.0,9.982,1010.32
2008-10-30 04:00:00.000 +0100,Breezy and Partly Cloudy,rain,14.9,0.71,32.9728,158.0,14.168000000000005,1004.72
2008-10-30 05:00:00.000 +0100,Breezy and Mostly Cloudy,rain,14.97777777777778,0.68,29.3825,150.0,11.2056,1003.99
2008-10-30 06:00:00.000 +0100,Breezy and Mostly Cloudy,rain,13.91111111111111,0.77,32.216100000000004,150.0,11.125100000000002,1003.8
2008-10-30 07:00:00.000 +0100,Breezy and Mostly Cloudy,rain,14.888888888888893,0.73,29.801100000000005,158.0,14.457800000000002,1003.52
2008-10-30 08:00:00.000 +0100,Breezy and Partly Cloudy,rain,15.02222222222222,0.73,32.039,160.0,11.2056,1003.55
2008-10-30 09:00:00.000 +0100,Breezy and Partly Cloudy,rain,17.22222222222222,0.68,34.0193,170.0,9.982,1003.7
2008-10-30 10:00:00.000 +0100,Breezy and Partly Cloudy,rain,19.044444444444444,0.61,33.3592,170.0,10.4006,1003.38
2008-10-30 11:00:00.000 +0100,Breezy and Mostly Cloudy,rain,21.15555555555555,0.57,34.293000000000006,170.0,11.27,1002.63
2008-10-30 12:00:00.000 +0100,Breezy and Mostly Cloudy,rain,22.31111111111111,0.53,35.9191,170.0,11.27,1002.03
2008-10-30 13:00:00.000 +0100,Breezy and Partly Cloudy,rain,22.399999999999995,0.49,33.05330000000001,170.0,11.3988,1002.19
2008-10-30 14:00:00.000 +0100,Breezy and Partly Cloudy,rain,22.42777777777778,0.49,34.58280000000001,170.0,11.27,1001.55
2008-10-30 15:00:00.000 +0100,Breezy and Partly Cloudy,rain,20.85,0.54,33.05330000000001,162.0,11.27,1001.4
2008-10-30 17:00:00.000 +0100,Breezy and Mostly Cloudy,rain,17.566666666666666,0.71,31.362800000000004,211.0,11.125100000000002,1002.7
2008-09-13 09:00:00.000 +0200,Breezy and Overcast,rain,12.894444444444444,0.69,29.607900000000004,41.0,11.2056,1012.11
2008-09-13 11:00:00.000 +0200,Breezy and Mostly Cloudy,rain,14.949999999999998,0.57,33.327,38.0,10.3523,1013.02
2008-09-06 12:00:00.000 +0200,Dry and Partly Cloudy,rain,34.81666666666667,0.26,23.9568,210.0,9.982,1013.11
2008-09-06 16:00:00.000 +0200,Dry and Partly Cloudy,rain,36.016666666666666,0.19,23.71530000000001,220.0,9.982,1011.1
2008-09-06 18:00:00.000 +0200,Dry,rain,33.83888888888888,0.23,12.8317,211.0,9.982,1010.51
2008-09-07 12:00:00.000 +0200,Dry,rain,33.96111111111111,0.28,14.5061,220.0,9.982,1011.62
2008-09-07 15:00:00.000 +0200,Dry,rain,37.15000000000001,0.19,20.2699,249.0,9.982,1010.55
2008-09-07 16:00:00.000 +0200,Dry and Partly Cloudy,rain,37.15000000000001,0.19,15.7136,230.0,9.982,1010.42
2009-04-12 10:00:00.000 +0200,Breezy and Partly Cloudy,rain,16.11111111111111,0.41,28.98,170.0,9.982,1013.9
2009-04-13 18:00:00.000 +0200,Breezy and Overcast,rain,13.888888888888893,0.39,28.98,190.0,9.982,1008.3
2009-04-27 08:00:00.000 +0200,Breezy and Mostly Cloudy,rain,12.638888888888893,0.51,29.173200000000005,140.0,9.982,1020.47
2009-04-27 09:00:00.000 +0200,Breezy and Mostly Cloudy,rain,15.0,0.42,37.03,150.0,9.982,1020.3
2009-04-27 10:00:00.000 +0200,Breezy and Mostly Cloudy,rain,16.11111111111111,0.33,37.03,150.0,9.982,1020.3
2009-04-27 11:00:00.000 +0200,Breezy and Mostly Cloudy,rain,17.205555555555556,0.34,34.7438,150.0,10.3684,1019.97
2009-04-27 12:00:00.000 +0200,Breezy and Mostly Cloudy,rain,17.777777777777782,0.33,30.590000000000003,150.0,9.982,1019.7
2009-04-27 13:00:00.000 +0200,Breezy and Mostly Cloudy,rain,20.0,0.28,33.81,150.0,9.982,1018.9
2009-04-27 14:00:00.000 +0200,Breezy and Mostly Cloudy,rain,20.088888888888885,0.28,33.05330000000001,140.0,10.3684,1018.42
2009-04-27 15:00:00.000 +0200,Breezy and Mostly Cloudy,rain,21.11111111111111,0.29,33.81,150.0,9.982,1017.6
2009-04-27 16:00:00.000 +0200,Breezy and Mostly Cloudy,rain,21.11111111111111,0.26,33.81,150.0,9.982,1017.0
2009-04-27 17:00:00.000 +0200,Breezy and Partly Cloudy,rain,20.05,0.24,35.017500000000005,137.0,10.3684,1016.42
2009-04-27 18:00:00.000 +0200,Breezy and Partly Cloudy,rain,18.88888888888889,0.28,35.42,140.0,9.982,1015.8
2009-04-28 09:00:00.000 +0200,Breezy and Partly Cloudy,rain,17.22222222222222,0.38,35.42,130.0,9.982,1013.1
2009-04-28 10:00:00.000 +0200,Windy and Partly Cloudy,rain,18.88888888888889,0.3,45.08000000000001,140.0,9.982,1012.5
2009-04-28 11:00:00.000 +0200,Windy and Partly Cloudy,rain,18.88888888888889,0.33,40.25,140.0,10.3684,1012.4
2009-04-28 12:00:00.000 +0200,Breezy and Partly Cloudy,rain,20.0,0.28,38.64,140.0,9.982,1012.2
2009-04-28 13:00:00.000 +0200,Breezy and Partly Cloudy,rain,21.11111111111111,0.26,35.42,150.0,9.982,1011.9
2009-04-28 14:00:00.000 +0200,Breezy and Partly Cloudy,rain,21.022222222222226,0.27,35.7742,140.0,10.3684,1011.27
2009-04-28 15:00:00.000 +0200,Breezy and Partly Cloudy,rain,21.11111111111111,0.26,33.81,150.0,9.982,1010.8
2009-04-28 16:00:00.000 +0200,Breezy and Partly Cloudy,rain,20.0,0.28,33.81,140.0,9.982,1010.4
2009-04-08 13:00:00.000 +0200,Dry,rain,23.88888888888889,0.22,16.1,180.0,9.982,1016.6
2009-04-09 13:00:00.000 +0200,Dry and Partly Cloudy,rain,23.88888888888889,0.22,8.05,180.0,9.982,1018.3
2009-08-21 11:00:00.000 +0200,Dry,rain,28.75,0.28,8.1144,74.0,10.3684,1021.08
2009-08-22 10:00:00.000 +0200,Dry and Partly Cloudy,rain,30.0,0.29,4.83,320.0,9.982,1017.1
2009-08-22 11:00:00.000 +0200,Dry and Partly Cloudy,rain,31.022222222222233,0.26,7.3094,287.0,10.3684,1017.12
2009-08-22 12:00:00.000 +0200,Dry and Partly Cloudy,rain,32.22222222222222,0.24,12.88,260.0,9.982,1016.8
2009-08-29 16:00:00.000 +0200,Breezy and Partly Cloudy,rain,30.0,0.46,28.98,310.0,9.982,1010.0
2009-08-29 17:00:00.000 +0200,Breezy and Partly Cloudy,rain,27.477777777777767,0.52,31.411100000000005,310.0,11.4471,1010.94
2009-08-29 18:00:00.000 +0200,Breezy and Mostly Cloudy,rain,23.88888888888889,0.62,30.590000000000003,320.0,9.982,1011.7
2009-08-29 22:00:00.000 +0200,Breezy and Mostly Cloudy,rain,18.88888888888889,0.7,28.98,320.0,16.1,1015.7
2009-08-06 16:00:00.000 +0200,Humid and Partly Cloudy,rain,22.222222222222207,0.81,4.83,320.0,11.27,1014.9
2009-12-01 00:00:00.000 +0100,Breezy and Overcast,rain,11.666666666666664,0.61,35.42,150.0,16.1,1006.7
2009-12-01 02:00:00.000 +0100,Breezy and Overcast,rain,11.666666666666664,0.61,35.42,150.0,16.1,1005.9
2009-12-01 03:00:00.000 +0100,Breezy and Overcast,rain,11.666666666666664,0.64,35.42,150.0,16.1,1005.7
2009-12-01 04:00:00.000 +0100,Breezy and Overcast,rain,11.561111111111117,0.64,34.00320000000001,150.0,15.520400000000002,1005.67
2009-12-01 05:00:00.000 +0100,Breezy and Overcast,rain,12.222222222222221,0.66,37.03,150.0,9.982,1004.9
2009-12-01 06:00:00.000 +0100,Windy and Overcast,rain,12.777777777777779,0.64,40.25,160.0,9.982,1004.7
2009-12-01 07:00:00.000 +0100,Breezy and Overcast,rain,12.533333333333335,0.64,39.9924,159.0,10.3684,1004.63
2009-12-01 08:00:00.000 +0100,Windy and Mostly Cloudy,rain,12.777777777777779,0.64,40.25,150.0,9.982,1004.7
2009-12-01 09:00:00.000 +0100,Windy and Mostly Cloudy,rain,12.777777777777779,0.69,41.86,150.0,9.982,1004.4
2009-12-01 10:00:00.000 +0100,Breezy and Mostly Cloudy,rain,13.716666666666665,0.64,39.5094,159.0,10.3684,1005.0
2009-12-01 11:00:00.000 +0100,Breezy and Mostly Cloudy,rain,13.888888888888893,0.64,38.64,160.0,9.982,1005.0
2009-12-01 12:00:00.000 +0100,Breezy and Mostly Cloudy,rain,15.0,0.6,38.64,160.0,9.982,1004.4
2009-12-15 09:00:00.000 +0100,Breezy and Overcast,snow,-2.7777777777777777,0.78,28.98,30.0,6.117999999999999,1014.9
2009-12-19 14:00:00.000 +0100,Breezy and Overcast,snow,-6.1111111111111125,0.81,35.42,60.0,4.508,999.9
2009-12-22 01:00:00.000 +0100,Breezy and Overcast,rain,1.8111111111111104,0.78,29.8494,142.0,15.150100000000002,1007.37
2009-12-22 08:00:00.000 +0100,Breezy and Overcast,rain,1.1111111111111112,0.78,28.98,150.0,11.27,1010.7
2009-12-22 09:00:00.000 +0100,Windy and Overcast,rain,2.2222222222222223,0.72,45.08000000000001,150.0,11.27,1010.7
2009-12-22 10:00:00.000 +0100,Breezy and Overcast,rain,2.2222222222222223,0.79,38.5273,150.0,10.3684,1010.37
2009-12-22 11:00:00.000 +0100,Breezy and Mostly Cloudy,rain,2.2222222222222223,0.79,37.03,160.0,9.982,1009.7
2009-12-22 17:00:00.000 +0100,Breezy and Mostly Cloudy,rain,2.7777777777777777,0.76,33.81,160.0,9.982,1008.6
2009-12-22 21:00:00.000 +0100,Breezy and Mostly Cloudy,rain,2.7777777777777777,0.76,28.98,150.0,16.1,1008.0
2009-12-22 23:00:00.000 +0100,Breezy and Overcast,rain,3.333333333333333,0.76,32.2,150.0,16.1,1007.0
2009-12-23 00:00:00.000 +0100,Breezy and Overcast,rain,2.7777777777777777,0.79,32.2,140.0,16.1,1006.3
2009-12-23 02:00:00.000 +0100,Breezy and Overcast,rain,3.333333333333333,0.76,35.42,150.0,16.1,1005.1
2009-12-23 03:00:00.000 +0100,Breezy and Overcast,rain,3.333333333333333,0.76,35.42,140.0,16.1,1004.3
2009-12-23 04:00:00.000 +0100,Breezy and Overcast,rain,3.2833333333333314,0.86,33.6007,150.0,15.150100000000002,1003.26
2009-12-23 05:00:00.000 +0100,Breezy and Overcast,rain,2.7777777777777777,0.96,33.81,140.0,11.27,1002.0
2009-12-23 06:00:00.000 +0100,Breezy and Overcast,rain,3.888888888888889,0.89,38.64,150.0,11.27,1000.4
2009-12-23 07:00:00.000 +0100,Breezy and Mostly Cloudy,rain,4.8277777777777775,0.83,34.615,160.0,11.0768,1000.26
2009-12-23 08:00:00.000 +0100,Breezy and Mostly Cloudy,rain,5.0,0.82,37.03,170.0,11.27,1000.1
2009-12-23 09:00:00.000 +0100,Breezy and Mostly Cloudy,rain,6.1111111111111125,0.79,38.64,170.0,11.27,999.9
2009-12-23 10:00:00.000 +0100,Breezy and Mostly Cloudy,rain,6.022222222222222,0.79,40.0568,160.0,10.3684,1000.44
2009-12-23 12:00:00.000 +0100,Breezy and Mostly Cloudy,rain,7.777777777777778,0.83,35.42,160.0,9.982,999.7
2009-12-25 02:00:00.000 +0100,Breezy and Mostly Cloudy,rain,11.666666666666664,0.77,28.98,160.0,15.134000000000002,1002.0
2009-12-25 03:00:00.000 +0100,Breezy and Mostly Cloudy,rain,11.666666666666664,0.77,32.2,150.0,15.134000000000002,1001.5
2009-12-25 05:00:00.000 +0100,Breezy and Overcast,rain,11.111111111111107,0.86,30.590000000000003,150.0,9.982,999.7
2009-12-25 06:00:00.000 +0100,Breezy and Overcast,rain,11.111111111111107,0.86,33.81,150.0,11.27,999.3
2009-12-25 07:00:00.000 +0100,Breezy and Overcast,rain,11.111111111111107,0.87,30.2841,151.0,6.1663000000000014,999.07
2009-12-25 08:00:00.000 +0100,Breezy and Overcast,rain,12.222222222222221,0.8,28.98,160.0,11.27,0.0
2009-12-25 09:00:00.000 +0100,Breezy and Mostly Cloudy,rain,12.222222222222221,0.8,28.98,160.0,11.27,0.0
2009-12-25 21:00:00.000 +0100,Breezy and Mostly Cloudy,rain,10.0,0.89,32.2,330.0,16.1,999.5
2009-12-25 22:00:00.000 +0100,Breezy and Overcast,rain,8.472222222222221,0.9,33.6973,302.0,4.1377,1002.29
2009-12-26 05:00:00.000 +0100,Breezy and Mostly Cloudy,rain,7.222222222222222,0.71,28.98,300.0,11.27,1010.2
2009-02-11 21:00:00.000 +0100,Breezy and Overcast,rain,2.2222222222222223,0.75,28.98,320.0,16.1,1005.2
2009-02-11 22:00:00.000 +0100,Breezy and Overcast,rain,1.6666666666666667,0.75,28.98,330.0,16.1,1005.1
2009-02-11 23:00:00.000 +0100,Breezy and Overcast,rain,1.6666666666666667,0.75,28.98,330.0,16.1,1005.1
2009-02-12 08:00:00.000 +0100,Breezy and Mostly Cloudy,rain,1.1111111111111112,0.78,28.98,330.0,11.27,1004.8
2009-02-12 09:00:00.000 +0100,Breezy and Overcast,rain,1.1111111111111112,0.75,33.81,330.0,11.27,1004.9
2009-02-12 11:00:00.000 +0100,Breezy and Overcast,rain,2.2222222222222223,0.72,35.42,330.0,9.982,1004.6
2009-02-03 18:00:00.000 +0100,Breezy and Overcast,rain,5.0,0.82,28.98,160.0,9.982,1008.4
2009-02-03 20:00:00.000 +0100,Breezy and Overcast,rain,5.0,0.82,30.590000000000003,160.0,11.27,1007.2
2009-02-03 21:00:00.000 +0100,Breezy and Overcast,rain,5.0,0.82,28.98,160.0,16.1,1007.3
2009-01-21 15:00:00.000 +0100,Breezy and Overcast,rain,8.888888888888891,0.89,33.81,140.0,11.27,1005.6
2009-07-01 18:00:00.000 +0200,Humid and Mostly Cloudy,rain,20.0,0.87,4.83,230.0,11.27,1017.1
2009-07-01 19:00:00.000 +0200,Humid and Partly Cloudy,rain,21.11111111111111,0.87,4.83,60.0,6.117999999999999,1016.1
2009-07-18 15:00:00.000 +0200,Breezy,rain,33.888888888888886,0.39,28.98,140.0,9.982,1002.6
2009-07-18 16:00:00.000 +0200,Breezy and Partly Cloudy,rain,35.0,0.39,33.81,150.0,9.982,1002.3
2009-07-18 18:00:00.000 +0200,Breezy and Mostly Cloudy,rain,22.222222222222207,0.76,28.98,280.0,7.084000000000001,1004.3
2009-07-18 19:00:00.000 +0200,Humid and Mostly Cloudy,rain,20.0,0.87,25.76,300.0,11.27,1005.4
2009-07-28 10:00:00.000 +0200,Dry and Partly Cloudy,rain,27.222222222222207,0.28,11.27,100.0,9.982,1018.2
2009-06-11 21:00:00.000 +0200,Breezy and Mostly Cloudy,rain,18.88888888888889,0.61,37.03,340.0,11.27,1013.0
2009-06-11 22:00:00.000 +0200,Breezy and Overcast,rain,18.33333333333333,0.63,32.2,320.0,16.1,1014.6
2009-06-12 11:00:00.000 +0200,Breezy and Partly Cloudy,rain,21.06111111111111,0.4,29.1893,318.0,10.3684,1017.64
2009-06-12 12:00:00.000 +0200,Breezy and Partly Cloudy,rain,22.222222222222207,0.38,30.590000000000003,300.0,9.982,1017.5
2009-06-12 15:00:00.000 +0200,Breezy and Partly Cloudy,rain,22.777777777777786,0.32,30.590000000000003,320.0,9.982,1016.9
2009-06-12 16:00:00.000 +0200,Breezy and Partly Cloudy,rain,22.222222222222207,0.28,28.98,310.0,9.982,1016.5
2009-06-13 10:00:00.000 +0200,Breezy and Partly Cloudy,rain,18.88888888888889,0.33,30.590000000000003,300.0,9.982,1020.7
2009-06-13 11:00:00.000 +0200,Breezy and Partly Cloudy,rain,19.95,0.32,29.430800000000005,310.0,10.3684,1020.98
2009-06-13 13:00:00.000 +0200,Breezy and Partly Cloudy,rain,22.222222222222207,0.28,28.98,300.0,9.982,1020.6
2009-06-14 09:00:00.000 +0200,Dry and Partly Cloudy,rain,23.88888888888889,0.27,9.66,290.0,9.982,1021.3
2009-06-14 10:00:00.000 +0200,Dry and Partly Cloudy,rain,23.88888888888889,0.29,12.88,270.0,9.982,1021.4
2009-06-20 18:00:00.000 +0200,Breezy and Partly Cloudy,rain,22.222222222222207,0.53,28.98,320.0,11.27,1011.2
2009-06-20 19:00:00.000 +0200,Breezy and Mostly Cloudy,rain,18.88888888888889,0.65,28.98,310.0,9.982,1011.7
2009-06-20 20:00:00.000 +0200,Breezy and Partly Cloudy,rain,17.344444444444445,0.67,35.468300000000006,320.0,11.4471,1013.01
2009-06-03 16:00:00.000 +0200,Breezy and Mostly Cloudy,rain,22.777777777777786,0.32,28.98,310.0,9.982,1005.1
2009-06-03 18:00:00.000 +0200,Breezy and Mostly Cloudy,rain,22.777777777777786,0.18,28.98,320.0,9.982,1005.6
2009-06-03 19:00:00.000 +0200,Dry and Partly Cloudy,rain,21.11111111111111,0.21,27.37,320.0,9.982,1006.2
2009-06-30 16:00:00.000 +0200,Humid and Partly Cloudy,rain,22.222222222222207,0.81,4.83,180.0,11.27,1015.1
2009-06-07 09:00:00.000 +0200,Dry and Partly Cloudy,rain,27.222222222222207,0.29,14.49,230.0,9.982,1007.0
2009-06-07 10:00:00.000 +0200,Dry and Partly Cloudy,rain,27.777777777777786,0.28,17.71,240.0,9.982,1007.2
2009-06-07 18:00:00.000 +0200,Breezy and Overcast,rain,22.222222222222207,0.59,37.03,340.0,11.27,1006.8
2009-03-10 00:00:00.000 +0100,Breezy and Overcast,rain,5.0,0.76,32.2,320.0,15.134000000000002,1008.4
2009-03-10 02:00:00.000 +0100,Breezy and Overcast,rain,3.333333333333333,0.89,28.98,340.0,9.982,1010.1
2009-03-10 03:00:00.000 +0100,Breezy and Overcast,rain,3.333333333333333,0.85,35.42,340.0,9.982,1010.5
2009-03-10 09:00:00.000 +0100,Breezy and Partly Cloudy,rain,7.222222222222222,0.65,30.590000000000003,320.0,11.27,0.0
2009-03-10 10:00:00.000 +0100,Breezy and Partly Cloudy,rain,7.711111111111113,0.67,29.543500000000005,320.0,11.4471,1015.84
2009-03-10 14:00:00.000 +0100,Breezy and Partly Cloudy,rain,10.0,0.54,33.81,300.0,11.27,1015.3
2009-03-13 12:00:00.000 +0100,Breezy and Mostly Cloudy,rain,7.777777777777778,0.76,37.03,280.0,11.27,1012.5
2009-03-13 14:00:00.000 +0100,Breezy and Partly Cloudy,rain,10.0,0.66,33.81,280.0,11.27,1011.8
2009-03-18 05:00:00.000 +0100,Breezy,rain,3.888888888888889,0.76,30.590000000000003,310.0,9.982,0.0
2009-03-18 06:00:00.000 +0100,Breezy and Partly Cloudy,rain,3.888888888888889,0.76,33.81,320.0,9.982,1019.1
2009-03-18 07:00:00.000 +0100,Breezy and Mostly Cloudy,rain,4.794444444444447,0.67,36.5792,329.0,9.982,1019.82
2009-03-18 08:00:00.000 +0100,Windy,rain,6.1111111111111125,0.6,45.08000000000001,320.0,9.982,0.0
2009-03-18 09:00:00.000 +0100,Windy and Partly Cloudy,rain,7.222222222222222,0.55,48.3,330.0,11.27,0.0
2009-03-18 10:00:00.000 +0100,Windy and Partly Cloudy,rain,7.205555555555555,0.51,46.207,330.0,11.4471,1020.35
2009-03-18 11:00:00.000 +0100,Windy and Partly Cloudy,rain,8.888888888888891,0.44,45.08000000000001,330.0,11.27,1019.9
2009-03-18 12:00:00.000 +0100,Windy,rain,10.0,0.41,45.08000000000001,330.0,9.982,0.0
2009-03-18 13:00:00.000 +0100,Windy and Mostly Cloudy,rain,9.81111111111111,0.34,40.25,312.0,10.3684,1019.4
2009-03-18 14:00:00.000 +0100,Windy and Partly Cloudy,rain,8.888888888888891,0.34,41.86,330.0,11.27,0.0
2009-03-18 15:00:00.000 +0100,Breezy and Partly Cloudy,rain,8.888888888888891,0.34,38.64,330.0,7.084000000000001,1018.3
2009-03-18 17:00:00.000 +0100,Breezy and Partly Cloudy,rain,6.1111111111111125,0.49,33.81,310.0,11.27,0.0
2009-03-21 08:00:00.000 +0100,Breezy and Partly Cloudy,rain,2.2222222222222223,0.72,28.98,30.0,9.982,1022.3
2009-03-22 01:00:00.000 +0100,Breezy and Partly Cloudy,rain,5.177777777777779,0.66,32.1517,332.0,14.329,1014.24
2009-03-22 17:00:00.000 +0100,Breezy and Mostly Cloudy,rain,8.888888888888891,0.37,35.42,310.0,9.982,1012.7
2009-03-22 23:00:00.000 +0100,Breezy and Overcast,rain,7.222222222222222,0.58,35.42,320.0,15.134000000000002,1012.7
2009-03-23 00:00:00.000 +0100,Breezy and Mostly Cloudy,rain,6.666666666666668,0.6,32.2,320.0,15.134000000000002,1012.7
2009-03-23 02:00:00.000 +0100,Breezy,rain,6.1111111111111125,0.6,28.98,320.0,9.982,0.0
2009-03-23 08:00:00.000 +0100,Breezy,rain,7.777777777777778,0.63,35.42,300.0,9.982,0.0
2009-03-23 09:00:00.000 +0100,Breezy and Mostly Cloudy,rain,8.888888888888891,0.54,37.03,300.0,11.27,0.0
2009-03-23 10:00:00.000 +0100,Breezy and Overcast,rain,10.050000000000002,0.5,35.42,299.0,11.4471,1010.82
2009-03-23 11:00:00.000 +0100,Windy and Overcast,rain,10.0,0.5,40.25,300.0,11.27,1010.0
2009-03-23 12:00:00.000 +0100,Windy and Mostly Cloudy,rain,12.222222222222221,0.43,41.86,290.0,11.27,1009.3
2009-03-23 13:00:00.000 +0100,Breezy and Mostly Cloudy,rain,12.605555555555556,0.41,39.3001,298.0,11.4471,1009.04
2009-03-24 08:00:00.000 +0100,Breezy and Overcast,rain,7.777777777777778,0.68,38.64,280.0,11.27,996.1
2009-03-25 05:00:00.000 +0100,Breezy and Partly Cloudy,rain,1.1111111111111112,0.75,28.98,300.0,9.982,1003.8
2009-03-25 06:00:00.000 +0100,Breezy and Partly Cloudy,snow,0.0,0.63,38.64,320.0,11.27,1005.4
2009-03-25 07:00:00.000 +0100,Breezy and Partly Cloudy,rain,0.06666666666666525,0.55,35.8064,311.0,10.3684,1006.69
2009-03-25 08:00:00.000 +0100,Windy and Partly Cloudy,rain,1.1111111111111112,0.47,45.08000000000001,320.0,11.27,1007.1
2009-03-25 09:00:00.000 +0100,Windy and Partly Cloudy,rain,2.2222222222222223,0.4,40.25,310.0,11.27,1008.0
2009-03-25 10:00:00.000 +0100,Breezy and Partly Cloudy,rain,2.811111111111112,0.37,37.191,321.0,11.4471,1009.03
2009-03-25 11:00:00.000 +0100,Breezy and Partly Cloudy,rain,5.0,0.36,37.03,320.0,11.27,1009.0
2009-03-25 12:00:00.000 +0100,Breezy and Partly Cloudy,rain,6.1111111111111125,0.3,33.81,300.0,9.982,1009.0
2009-03-28 14:00:00.000 +0100,Breezy and Partly Cloudy,rain,18.88888888888889,0.33,33.81,170.0,9.982,1010.2
2009-03-28 21:00:00.000 +0100,Breezy and Overcast,rain,13.333333333333336,0.45,28.98,170.0,16.1,1010.2
2009-03-28 23:00:00.000 +0100,Breezy and Overcast,rain,12.777777777777779,0.49,28.98,170.0,16.1,1011.0
2009-03-29 22:00:00.000 +0200,Breezy and Partly Cloudy,rain,12.777777777777779,0.66,32.2,160.0,16.1,1005.6
2009-03-30 00:00:00.000 +0200,Breezy and Mostly Cloudy,rain,13.333333333333336,0.69,28.98,170.0,16.1,1005.5
2009-03-04 21:00:00.000 +0100,Breezy and Overcast,rain,8.333333333333334,0.76,28.98,150.0,16.1,1003.9
